2025-11-06 19:52:29.678 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:15:18.445 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a full body of a person from different angles. The consistency across the multi-views is good, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is neutral, which helps focus on the subject.', 'negative_prompt': 'none'}
2025-11-07 14:15:22.390 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: person, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, harsh shadows, unnatural lighting, cluttered background, eval: The images match the prompt well, showing a full body of a person from different angles. The consistency across the multi-views is good, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is neutral, which helps focus on the subject.
2025-11-07 14:15:22.390 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:15:22.390 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:25:09.876 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute dog
2025-11-07 14:25:09.877 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute dog (using qwen2.5:7b)
2025-11-07 14:25:10.672 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'dog, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 14:25:10.937 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 14:25:10.937 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 14:26:07.888 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 14:26:07.897 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_fu3v3y_o
2025-11-07 14:26:07.898 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_fu3v3y_o
2025-11-07 14:26:08.237 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 14:26:08.238 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:26:08.238 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:26:08.295 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 14:26:09.664 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, unnatural shadows, unrealistic lighting, cluttered background, eval: 
2025-11-07 14:26:09.667 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:26:09.668 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:26:19.866 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute dog from different angles. The consistency across the multi-views is good, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the colors are realistic.', 'negative_prompt': 'none'}
2025-11-07 14:26:19.866 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute dog from different angles. The consistency across the multi-views is good, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the colors are realistic.', 'negative_prompt': 'none'}
2025-11-07 14:26:29.838 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, unnatural shadows, unrealistic lighting, cluttered background, eval: The images match the prompt well, showing a cute dog from different angles. The consistency across the multi-views is good, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the colors are realistic.
2025-11-07 14:26:29.839 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:26:29.839 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:27:16.071 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_7972bffb-3e2d-4c73-8d0c-7a5991ab653f.png
2025-11-07 14:27:16.072 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_fu3v3y_o/mesh_7972bffb-3e2d-4c73-8d0c-7a5991ab653f.glb, /tmp/views_fu3v3y_o/mesh_7972bffb-3e2d-4c73-8d0c-7a5991ab653f.ply, /tmp/views_fu3v3y_o/preview_7972bffb-3e2d-4c73-8d0c-7a5991ab653f.mp4
2025-11-07 14:27:43.325 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute cat
2025-11-07 14:27:43.326 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute cat (using qwen2.5:7b)
2025-11-07 14:27:44.149 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'cat, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 14:27:44.345 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 14:27:44.346 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 14:28:29.736 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 14:28:29.742 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_a_tldxto
2025-11-07 14:28:29.743 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_a_tldxto
2025-11-07 14:28:30.132 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 14:28:30.132 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:28:30.132 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:28:30.139 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 14:28:31.459 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, unnatural shadows, unrealistic lighting, cluttered background, eval: 
2025-11-07 14:28:31.461 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:28:31.464 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:28:41.376 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is clean.', 'negative_prompt': 'none'}
2025-11-07 14:28:41.376 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is clean.', 'negative_prompt': 'none'}
2025-11-07 14:28:49.086 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, unnatural shadows, unrealistic lighting, cluttered background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is clean.
2025-11-07 14:28:49.086 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:28:49.087 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:29:10.209 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_44e1c05f-ed1f-4905-aa3c-f4b876f19be1.png
2025-11-07 14:29:10.209 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_a_tldxto/mesh_44e1c05f-ed1f-4905-aa3c-f4b876f19be1.glb, /tmp/views_a_tldxto/mesh_44e1c05f-ed1f-4905-aa3c-f4b876f19be1.ply, /tmp/views_a_tldxto/preview_44e1c05f-ed1f-4905-aa3c-f4b876f19be1.mp4
2025-11-07 14:29:30.614 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: dog
2025-11-07 14:29:30.615 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: dog (using qwen2.5:7b)
2025-11-07 14:29:31.472 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'dog, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 14:29:31.682 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 14:29:31.682 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 14:30:21.976 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 14:30:21.983 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_5e2hc3bs
2025-11-07 14:30:21.984 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_5e2hc3bs
2025-11-07 14:30:22.320 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 14:30:22.321 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:30:22.322 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:30:22.375 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 14:30:23.895 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, harsh shadows, unnatural lighting, cluttered background, eval: 
2025-11-07 14:30:23.895 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:30:23.902 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:30:30.891 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a full body of a dog from different angles. The images are consistent across the multi-views, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the colors are realistic.', 'negative_prompt': 'none'}
2025-11-07 14:30:30.891 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a full body of a dog from different angles. The images are consistent across the multi-views, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the colors are realistic.', 'negative_prompt': 'none'}
2025-11-07 14:30:34.869 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, harsh shadows, unnatural lighting, cluttered background, eval: The images match the prompt well, showing a full body of a dog from different angles. The images are consistent across the multi-views, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the colors are realistic.
2025-11-07 14:30:34.870 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:30:34.870 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:31:15.161 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_75cbd309-f1c3-4eb3-81de-da7c2a3fa6f5.png
2025-11-07 14:31:15.162 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_5e2hc3bs/mesh_75cbd309-f1c3-4eb3-81de-da7c2a3fa6f5.glb, /tmp/views_5e2hc3bs/mesh_75cbd309-f1c3-4eb3-81de-da7c2a3fa6f5.ply, /tmp/views_5e2hc3bs/preview_75cbd309-f1c3-4eb3-81de-da7c2a3fa6f5.mp4
2025-11-07 14:31:53.744 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute dog
2025-11-07 14:31:53.744 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute dog (using qwen2.5:7b)
2025-11-07 14:31:54.571 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'dog, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 14:31:54.808 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 14:31:54.808 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 14:32:43.666 | ERROR    | __main__:generate_images:128 - [MV-ADAPTER] Error generating images: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
Traceback (most recent call last):

  File "/venv/beau/lib/python3.10/threading.py", line 973, in _bootstrap
    self._bootstrap_inner()
    │    └ <function Thread._bootstrap_inner at 0x7f2a49d22dd0>
    └ <WorkerThread(AnyIO worker thread, started daemon 139813762909888)>
  File "/venv/beau/lib/python3.10/threading.py", line 1016, in _bootstrap_inner
    self.run()
    │    └ <function WorkerThread.run at 0x7f28f3b91cf0>
    └ <WorkerThread(AnyIO worker thread, started daemon 139813762909888)>
  File "/venv/beau/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 976, in run
    result = context.run(func, *args)
             │       │   │      └ ('dog, cute, full body', 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, def...
             │       │   └ <function generate_images at 0x7f28dc5941f0>
             │       └ <method 'run' of '_contextvars.Context' objects>
             └ <_contextvars.Context object at 0x7f28dc644580>
  File "/venv/beau/lib/python3.10/site-packages/gradio/utils.py", line 915, in wrapper
    response = f(*args, **kwargs)
               │  │       └ {}
               │  └ ('dog, cute, full body', 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, def...
               └ <function generate_images at 0x7f28efcb5480>

> File "/workspace/beau/beau-pipeline/demo_chat_apiv3.py", line 110, in generate_images
    views_dir = _api_t2mv_generate(refined_prompt, negative_prompt, randomize, inference_steps)
                │                  │               │                │          └ 40
                │                  │               │                └ False
                │                  │               └ 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, ligh...
                │                  └ 'dog, cute, full body'
                └ <function _api_t2mv_generate at 0x7f28efcb53f0>

  File "/workspace/beau/beau-pipeline/demo_chat_apiv3.py", line 96, in _api_t2mv_generate
    resp.raise_for_status()
    │    └ <function Response.raise_for_status at 0x7f2a48b2c310>
    └ <Response [500]>

  File "/venv/beau/lib/python3.10/site-packages/requests/models.py", line 1026, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
          │         │                        └ <Response [500]>
          │         └ '500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg...
          └ <class 'requests.exceptions.HTTPError'>

requests.exceptions.HTTPError: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
2025-11-07 14:32:44.058 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: Error: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
2025-11-07 14:32:44.059 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 14:32:44.059 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:32:44.061 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:32:50.305 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, bad anatomy, extra limbs, deformed face, deformed tail, repetitive textures, flat water, over-saturated colors, background, eval: Error: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
2025-11-07 14:32:50.305 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:32:50.305 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:32:54.424 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'the images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 14:32:54.425 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'the images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 14:34:13.870 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, bad anatomy, extra limbs, deformed face, deformed tail, repetitive textures, flat water, over-saturated colors, harsh shadows, background, eval: the images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 14:34:13.874 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:34:13.879 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:34:17.810 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute dog
2025-11-07 14:34:17.811 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute dog (using qwen2.5:7b)
2025-11-07 14:34:18.590 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'dog, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 14:34:18.823 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 14:34:18.823 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 14:34:36.000 | ERROR    | __main__:generate_images:128 - [MV-ADAPTER] Error generating images: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
Traceback (most recent call last):

  File "/venv/beau/lib/python3.10/threading.py", line 973, in _bootstrap
    self._bootstrap_inner()
    │    └ <function Thread._bootstrap_inner at 0x7f2a49d22dd0>
    └ <WorkerThread(AnyIO worker thread, started daemon 139813771302592)>
  File "/venv/beau/lib/python3.10/threading.py", line 1016, in _bootstrap_inner
    self.run()
    │    └ <function WorkerThread.run at 0x7f28f3b91cf0>
    └ <WorkerThread(AnyIO worker thread, started daemon 139813771302592)>
  File "/venv/beau/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 976, in run
    result = context.run(func, *args)
             │       │   │      └ ('dog, cute, full body', 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, def...
             │       │   └ <function generate_images at 0x7f28dc596f80>
             │       └ <method 'run' of '_contextvars.Context' objects>
             └ <_contextvars.Context object at 0x7f28dc4dac80>
  File "/venv/beau/lib/python3.10/site-packages/gradio/utils.py", line 915, in wrapper
    response = f(*args, **kwargs)
               │  │       └ {}
               │  └ ('dog, cute, full body', 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, def...
               └ <function generate_images at 0x7f28efcb5480>

> File "/workspace/beau/beau-pipeline/demo_chat_apiv3.py", line 110, in generate_images
    views_dir = _api_t2mv_generate(refined_prompt, negative_prompt, randomize, inference_steps)
                │                  │               │                │          └ 40
                │                  │               │                └ False
                │                  │               └ 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, ligh...
                │                  └ 'dog, cute, full body'
                └ <function _api_t2mv_generate at 0x7f28efcb53f0>

  File "/workspace/beau/beau-pipeline/demo_chat_apiv3.py", line 96, in _api_t2mv_generate
    resp.raise_for_status()
    │    └ <function Response.raise_for_status at 0x7f2a48b2c310>
    └ <Response [500]>

  File "/venv/beau/lib/python3.10/site-packages/requests/models.py", line 1026, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
          │         │                        └ <Response [500]>
          │         └ '500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg...
          └ <class 'requests.exceptions.HTTPError'>

requests.exceptions.HTTPError: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=dog%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
2025-11-07 14:34:36.169 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 14:34:40.535 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'the images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 14:34:40.535 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'the images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 14:34:40.777 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: the images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 14:34:40.777 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:34:40.777 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:36:25.193 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute dog
2025-11-07 14:36:25.193 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute dog (using qwen2.5:7b)
2025-11-07 14:36:25.971 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'dog, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 14:36:26.204 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 14:36:26.205 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 14:37:17.275 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 14:37:17.286 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_1t_87kfh
2025-11-07 14:37:17.287 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_1t_87kfh
2025-11-07 14:37:17.681 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 14:37:17.684 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:37:17.687 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 14:37:17.703 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 14:37:18.996 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, shadows, lighting, background, eval: 
2025-11-07 14:37:18.997 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 14:37:18.997 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
